timeStep;demandHeat1;demandHeat2;demandHeat3;demandHeat4;demandHeat5;demandElectricity;OilBoiler1;Connection12_12;Connection12_21;Connection13_13;Connection13_31;Connection14_14;Connection14_41;Connection15_15;Connection15_51;PV2;GasBoiler2;Battery2Discharge;Battery2Charge;Connection23_23;Connection23_32;Connection24_24;Connection24_42;Connection25_25;Connection25_52;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;Connection34_34;Connection34_43;Connection35_35;Connection35_53;ThermalStorage4Discharge;ThermalStorage4Charge;CHP4;Connection45_45;Connection45_54;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;Battery2SOC;ThermalStorage3SOC;ThermalStorage4SOC;ThermalStorage5SOC;Cost;positiveDemandHeat1;positiveDemandHeat2;positiveDemandHeat3;positiveDemandHeat4;positiveDemandHeat5;demandHeat;positiveDemandElectricity;plusOilBoiler1;plusConnection12_12;plusConnection12_21;plusConnection13_13;plusConnection13_31;plusConnection14_14;plusConnection14_41;plusConnection15_15;plusConnection15_51;plusPV2;plusGasBoiler2;plusBattery2Discharge;plusBattery2Charge;plusConnection23_23;plusConnection23_32;plusConnection24_24;plusConnection24_42;plusConnection25_25;plusConnection25_52;plusPV3;plusGasBoiler3;plusThermalStorage3Discharge;plusThermalStorage3Charge;plusHeatPump3;plusConnection34_34;plusConnection34_43;plusConnection35_35;plusConnection35_53;plusThermalStorage4Discharge;plusThermalStorage4Charge;plusCHP4;plusConnection45_45;plusConnection45_54;plusSolarThermic5;plusThermalStorage5Discharge;plusThermalStorage5Charge;plusCHP5;plusElecBuy;plusElecSell
357.00;-1.60;-0.77;-18.62;-22.45;-15.64;-21.86;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.34;0.00;3.09;0.00;0.00;0.00;0.00;0.79;0.00;0.00;2.71;0.00;0.00;0.00;5.45;0.00;5.16;0.00;0.00;0.00;0.00;70.49;12.99;0.00;1.36;0.00;0.00;2.63;0.00;0.00;12.00;0.00;0.00;0.00;1.25;1.60;0.77;18.62;22.45;15.64;59.07;21.86;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.34;0.00;3.03;0.00;0.00;0.00;0.00;0.77;0.00;0.00;2.71;0.00;0.00;0.00;13.64;0.00;4.98;0.00;0.00;0.00;0.00;43.00;12.70;0.00;1.36;0.00;0.00;1.58;0.00;-0.00
358.00;-1.20;-1.03;-27.14;-15.54;-18.50;-20.04;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.10;0.00;4.46;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.84;0.00;0.00;0.00;7.15;0.00;9.61;0.00;0.00;0.00;0.00;70.49;15.58;0.00;0.42;0.00;0.00;4.75;0.00;0.00;11.21;0.00;0.00;0.00;1.29;1.20;1.03;27.14;15.54;18.50;63.42;20.04;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.10;0.00;4.37;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.84;0.00;0.00;0.00;17.86;0.00;9.28;0.00;0.00;0.00;0.00;43.00;15.23;0.00;0.42;0.00;0.00;2.85;0.00;-0.00
359.00;-2.00;-0.77;-19.91;-8.43;-12.83;-18.06;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.79;0.00;0.00;1.91;0.00;0.00;0.00;2.24;0.00;14.81;0.00;0.00;0.00;0.00;62.61;12.15;0.00;0.95;0.00;0.00;0.00;0.00;0.00;10.07;0.00;0.00;0.00;1.07;2.00;0.77;19.91;8.43;12.83;43.94;18.06;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;1.91;0.00;0.00;0.00;5.61;0.00;14.31;0.00;0.00;0.00;0.00;38.19;11.87;0.00;0.95;0.00;0.00;0.00;0.00;-0.00
360.00;-2.00;-0.52;-15.12;-9.77;-10.58;-19.87;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;1.93;0.00;0.00;0.00;0.12;0.00;15.34;0.00;0.00;0.00;0.00;61.47;9.84;0.00;0.96;0.00;0.00;0.00;0.00;0.00;10.07;0.00;0.00;0.00;1.05;2.00;0.52;15.12;9.77;10.58;37.98;19.87;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.00;0.00;1.93;0.00;0.00;0.00;0.30;0.00;14.82;0.00;0.00;0.00;0.00;37.50;9.62;0.00;0.96;0.00;0.00;0.00;0.00;-0.00
361.00;-1.20;-1.81;-14.23;-14.81;-11.37;-19.21;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;1.85;0.00;0.00;2.20;0.00;0.00;0.00;1.68;0.00;10.38;0.00;0.00;0.00;0.00;63.53;10.50;0.00;1.10;0.00;0.00;0.00;0.00;0.00;10.07;0.00;0.00;0.00;1.09;1.20;1.81;14.23;14.81;11.37;43.42;19.21;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;1.81;0.00;0.00;2.20;0.00;0.00;0.00;4.21;0.00;10.02;0.00;0.00;0.00;0.00;38.75;10.27;0.00;1.10;0.00;0.00;0.00;0.00;-0.00
362.00;-1.20;-1.29;-19.32;-17.64;-14.82;-17.79;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;2.78;0.00;0.00;0.00;4.92;0.00;7.28;0.00;0.00;0.00;0.00;67.51;13.73;0.00;1.39;0.00;0.00;0.00;0.00;0.00;10.07;0.00;0.00;0.00;1.16;1.20;1.29;19.32;17.64;14.82;54.27;17.79;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;2.78;0.00;0.00;0.00;12.29;0.00;7.03;0.00;0.00;0.00;0.00;41.18;13.43;0.00;1.39;0.00;0.00;0.00;0.00;-0.00
363.00;-2.00;-1.29;-29.87;-16.91;-20.31;-19.64;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.34;0.00;1.96;0.00;0.00;0.00;0.00;1.32;0.00;0.00;2.73;0.00;0.00;0.00;8.44;0.00;9.08;0.00;0.00;0.00;0.00;70.49;13.67;0.00;1.36;0.00;0.00;9.31;0.00;0.00;10.07;0.00;0.00;0.00;1.37;2.00;1.29;29.87;16.91;20.31;70.38;19.64;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.34;0.00;1.92;0.00;0.00;0.00;0.00;1.29;0.00;0.00;2.73;0.00;0.00;0.00;21.09;0.00;8.77;0.00;0.00;0.00;0.00;43.00;13.36;0.00;1.36;0.00;0.00;5.59;0.00;-0.00
364.00;-2.00;-0.77;-24.60;-12.28;-16.32;-23.35;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.21;0.00;3.07;0.00;0.00;0.00;0.00;0.79;0.00;0.00;1.66;0.00;0.00;0.00;3.74;0.00;15.80;0.00;0.00;0.00;0.00;70.49;12.11;0.00;0.83;0.00;0.00;6.08;0.00;0.00;9.57;0.00;0.00;0.00;1.31;2.00;0.77;24.60;12.28;16.32;55.98;23.35;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.21;0.00;3.01;0.00;0.00;0.00;0.00;0.77;0.00;0.00;1.66;0.00;0.00;0.00;9.35;0.00;15.26;0.00;0.00;0.00;0.00;43.00;11.84;0.00;0.83;0.00;0.00;3.65;0.00;-0.00
365.00;-6.40;-1.29;-22.77;-11.07;-15.03;-25.99;0.00;0.00;0.00;0.00;0.00;0.00;6.45;0.00;0.00;0.17;0.00;4.67;0.00;0.00;0.00;0.00;1.32;0.00;0.00;1.39;0.00;0.00;0.00;3.26;0.00;15.14;0.00;0.00;0.00;0.00;70.49;9.02;0.00;0.69;0.00;0.00;9.19;0.00;0.00;8.79;0.00;0.00;0.00;1.37;6.40;1.29;22.77;11.07;15.03;56.56;25.99;0.00;0.00;0.00;0.00;0.00;0.00;6.40;0.00;0.00;0.17;0.00;4.58;0.00;0.00;0.00;0.00;1.29;0.00;0.00;1.39;0.00;0.00;0.00;8.15;0.00;14.62;0.00;0.00;0.00;0.00;43.00;8.82;0.00;0.69;0.00;0.00;5.52;0.00;-0.00
366.00;-1.60;-1.29;-20.10;-9.25;-13.14;-24.12;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.19;0.00;2.22;0.00;0.00;0.00;0.00;1.32;0.00;0.00;1.50;0.00;0.00;0.00;0.66;0.00;19.09;0.00;0.00;0.00;0.00;70.49;11.72;0.00;0.75;0.00;0.00;1.54;0.00;0.00;7.60;0.00;0.00;0.00;1.23;1.60;1.29;20.10;9.25;13.14;45.37;24.12;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.19;0.00;2.18;0.00;0.00;0.00;0.00;1.29;0.00;0.00;1.50;0.00;0.00;0.00;1.66;0.00;18.44;0.00;0.00;0.00;0.00;43.00;11.46;0.00;0.75;0.00;0.00;0.92;0.00;-0.00
367.00;-2.40;-0.52;-13.96;-17.60;-11.92;-22.84;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.15;0.00;1.54;0.00;0.00;0.00;0.00;0.53;0.00;0.00;1.22;0.00;0.00;0.00;0.99;0.00;11.90;0.00;0.00;0.00;0.00;70.49;10.55;0.00;0.61;0.00;0.00;1.66;0.00;0.00;7.03;0.00;0.00;0.00;1.24;2.40;0.52;13.96;17.60;11.92;46.40;22.84;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.15;0.00;1.51;0.00;0.00;0.00;0.00;0.52;0.00;0.00;1.22;0.00;0.00;0.00;2.47;0.00;11.50;0.00;0.00;0.00;0.00;43.00;10.31;0.00;0.61;0.00;0.00;1.00;0.00;-0.00
368.00;-2.00;-1.03;-24.67;-25.83;-19.74;-24.93;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.11;0.00;4.81;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.92;0.00;0.00;0.00;7.14;0.00;7.06;0.00;0.00;0.00;0.00;70.49;7.04;0.00;0.46;0.00;0.00;20.66;0.00;0.00;6.64;0.00;0.00;0.00;1.56;2.00;1.03;24.67;25.83;19.74;73.27;24.93;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.11;0.00;4.71;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.92;0.00;0.00;0.00;17.86;0.00;6.82;0.00;0.00;0.00;0.00;43.00;6.89;0.00;0.46;0.00;0.00;12.40;0.00;-0.00
369.00;-1.20;-1.81;-28.28;-18.72;-19.91;-24.34;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.09;0.00;5.44;0.00;0.00;0.00;0.00;1.85;0.00;0.00;0.73;0.00;0.00;0.00;6.95;0.00;11.28;0.00;0.00;0.00;0.00;70.49;9.94;0.00;0.36;0.00;0.00;16.38;0.00;0.00;5.41;0.00;0.00;0.00;1.49;1.20;1.81;28.28;18.72;19.91;69.91;24.34;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.09;0.00;5.33;0.00;0.00;0.00;0.00;1.81;0.00;0.00;0.73;0.00;0.00;0.00;17.38;0.00;10.90;0.00;0.00;0.00;0.00;43.00;9.72;0.00;0.36;0.00;0.00;9.83;0.00;-0.00
370.00;-1.20;-1.29;-20.65;-12.00;-14.12;-21.33;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.06;0.00;1.72;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.46;0.00;0.00;0.00;2.11;0.00;15.92;0.00;0.00;0.00;0.00;70.49;12.55;0.00;0.23;0.00;0.00;2.69;0.00;0.00;4.02;0.00;0.00;0.00;1.25;1.20;1.29;20.65;12.00;14.12;49.26;21.33;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.06;0.00;1.69;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.46;0.00;0.00;0.00;5.27;0.00;15.38;0.00;0.00;0.00;0.00;43.00;12.27;0.00;0.23;0.00;0.00;1.62;0.00;-0.00
371.00;-2.40;-0.52;-26.28;-9.03;-16.41;-21.88;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.02;0.00;3.64;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.20;0.00;0.00;0.00;3.81;0.00;17.35;0.00;0.00;0.00;0.00;70.49;13.67;0.00;0.10;0.00;0.00;4.90;0.00;0.00;3.58;0.00;0.00;0.00;1.29;2.40;0.52;26.28;9.03;16.41;54.64;21.88;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.02;0.00;3.57;0.00;0.00;0.00;0.00;0.52;0.00;0.00;0.20;0.00;0.00;0.00;9.52;0.00;16.75;0.00;0.00;0.00;0.00;43.00;13.37;0.00;0.10;0.00;0.00;2.94;0.00;-0.00
372.00;-2.00;-1.03;-23.40;-7.51;-14.48;-21.87;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;2.44;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.01;0.00;0.00;0.00;1.85;0.00;19.44;0.00;0.00;0.00;0.00;70.49;12.98;0.00;0.00;0.00;0.00;2.98;0.00;0.00;2.65;0.00;0.00;0.00;1.26;2.00;1.03;23.40;7.51;14.48;48.42;21.87;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;2.39;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.01;0.00;0.00;0.00;4.62;0.00;18.78;0.00;0.00;0.00;0.00;43.00;12.69;0.00;0.00;0.00;0.00;1.79;0.00;-0.00
373.00;-0.80;-0.77;-14.04;-7.79;-9.50;-18.88;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;2.88;0.00;0.00;0.00;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.53;0.00;0.00;0.00;0.00;55.14;9.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.94;0.80;0.77;14.04;7.79;9.50;32.90;18.88;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;2.83;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.03;0.00;0.00;0.00;0.00;33.64;9.50;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
374.00;-2.80;-0.26;-24.73;-8.39;-15.41;-18.44;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;0.93;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;3.41;0.00;16.79;0.00;0.00;0.00;0.00;70.49;14.74;0.00;0.00;0.00;0.00;1.68;0.00;0.00;1.30;0.00;0.00;0.00;1.24;2.80;0.26;24.73;8.39;15.41;51.59;18.44;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;0.91;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;8.52;0.00;16.21;0.00;0.00;0.00;0.00;43.00;14.41;0.00;0.00;0.00;0.00;1.01;0.00;-0.00
375.00;-2.40;-1.29;-27.27;-8.64;-16.84;-18.01;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;2.13;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;5.20;0.00;14.78;0.00;0.00;0.00;0.00;70.49;15.84;0.00;0.00;0.00;0.00;2.26;0.00;0.00;1.06;0.00;0.00;0.00;1.25;2.40;1.29;27.27;8.64;16.84;56.44;18.01;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;2.09;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;12.99;0.00;14.27;0.00;0.00;0.00;0.00;43.00;15.49;0.00;0.00;0.00;0.00;1.36;0.00;-0.00
376.00;-1.60;-1.03;-16.36;-7.77;-10.75;-17.70;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.00;16.31;0.00;0.00;0.00;0.00;61.88;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;1.06;1.60;1.03;16.36;7.77;10.75;37.52;17.70;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.00;15.75;0.00;0.00;0.00;0.00;37.75;10.75;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
377.00;-0.80;-1.29;-18.30;-7.77;-11.80;-15.81;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;1.64;0.00;14.72;0.00;0.00;0.00;0.00;60.15;12.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;1.03;0.80;1.29;18.30;7.77;11.80;39.97;15.81;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;4.09;0.00;14.22;0.00;0.00;0.00;0.00;36.69;11.80;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
378.00;-2.80;-0.77;-28.00;-8.23;-17.13;-17.00;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;5.71;0.00;14.20;0.00;0.00;0.00;0.00;70.49;16.96;0.00;0.00;0.00;0.00;0.92;0.00;0.00;0.51;0.00;0.00;0.00;1.22;2.80;0.77;28.00;8.23;17.13;56.93;17.00;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;1.97;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;14.28;0.00;13.72;0.00;0.00;0.00;0.00;43.00;16.58;0.00;0.00;0.00;0.00;0.55;0.00;-0.00
379.00;-2.40;-3.09;-20.89;-8.57;-13.39;-16.07;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;3.34;0.00;12.98;0.00;0.00;0.00;0.00;66.93;13.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.15;2.40;3.09;20.89;8.57;13.39;48.34;16.07;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.09;0.00;0.00;0.00;0.00;0.00;0.00;8.35;0.00;12.53;0.00;0.00;0.00;0.00;40.83;13.39;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
380.00;-2.00;0.00;-11.20;-10.04;-8.54;-14.77;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.28;0.00;10.86;0.00;0.00;0.00;0.00;51.90;8.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.89;2.00;-0.00;11.20;10.04;8.54;31.79;14.77;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.71;0.00;10.49;0.00;0.00;0.00;0.00;31.66;8.54;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
381.00;-0.80;0.00;-22.65;-8.12;-14.00;-14.84;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.30;0.00;14.91;0.00;0.00;0.00;0.00;62.55;14.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.07;0.80;-0.00;22.65;8.12;14.00;45.57;14.84;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.24;0.00;14.40;0.00;0.00;0.00;0.00;38.16;14.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
382.00;-3.20;0.00;-28.40;-8.62;-16.02;-14.11;0.00;0.00;0.00;0.00;0.00;0.00;3.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.96;0.00;13.99;0.00;0.00;0.00;0.00;69.21;16.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.19;3.20;-0.00;28.40;8.62;16.02;56.24;14.11;0.00;0.00;0.00;0.00;0.00;0.00;3.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.89;0.00;13.51;0.00;0.00;0.00;0.00;42.22;16.02;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
383.00;-2.40;-0.26;-18.84;-8.47;-10.38;-13.04;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;2.95;0.00;11.86;0.00;0.00;0.00;0.00;55.15;10.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.94;2.40;0.26;18.84;8.47;10.38;40.36;13.04;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;7.38;0.00;11.46;0.00;0.00;0.00;0.00;33.64;10.38;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
384.00;-2.80;-0.52;-16.41;-9.48;-11.21;-10.29;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;4.19;0.00;6.16;0.00;0.00;0.00;0.00;49.92;11.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.86;2.80;0.52;16.41;9.48;11.21;40.42;10.29;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.00;0.00;0.00;0.00;0.00;0.00;10.47;0.00;5.95;0.00;0.00;0.00;0.00;30.45;11.21;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
385.00;-2.00;-1.29;-18.91;-8.02;-12.19;-10.26;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;4.65;0.00;7.54;0.00;0.00;0.00;0.00;51.42;12.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.88;2.00;1.29;18.91;8.02;12.19;42.41;10.26;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;11.62;0.00;7.29;0.00;0.00;0.00;0.00;31.37;12.19;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
386.00;-0.80;-0.77;-13.98;-5.46;-8.89;-10.89;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;1.65;0.00;10.22;0.00;0.00;0.00;0.00;43.23;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.74;0.80;0.77;13.98;5.46;8.89;29.91;10.89;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;4.11;0.00;9.87;0.00;0.00;0.00;0.00;26.37;8.89;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
387.00;-3.60;-0.52;-13.00;-4.29;-8.07;-12.26;0.00;0.00;0.00;0.00;0.00;0.00;3.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.93;0.00;11.05;0.00;0.00;0.00;0.00;45.50;8.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.78;3.60;0.52;13.00;4.29;8.07;29.48;12.26;0.00;0.00;0.00;0.00;0.00;0.00;3.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.00;0.00;0.00;0.00;0.00;0.00;2.32;0.00;10.67;0.00;0.00;0.00;0.00;27.75;8.07;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
388.00;-3.20;-1.03;-18.62;-9.31;-12.35;-12.95;0.00;0.00;0.00;0.00;0.00;0.00;3.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;3.89;0.00;9.21;0.00;0.00;0.00;0.00;58.08;12.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.99;3.20;1.03;18.62;9.31;12.35;44.51;12.95;0.00;0.00;0.00;0.00;0.00;0.00;3.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;9.73;0.00;8.89;0.00;0.00;0.00;0.00;35.43;12.35;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
389.00;-2.00;-1.03;-24.30;-7.34;-14.92;-12.60;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;5.19;0.00;11.74;0.00;0.00;0.00;0.00;61.33;15.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.05;2.00;1.03;24.30;7.34;14.92;49.59;12.60;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;12.96;0.00;11.34;0.00;0.00;0.00;0.00;37.41;14.92;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
