timeStep;demandHeat;demandElectricity;PV2;GasBoiler2;Battery2Discharge;Battery2Charge;ElecBuy;ElecSell;Battery2SOC;Cost;Price;positiveDemandHeat;positiveDemandHeatTotal;positiveDemandElectricity;plusPV2;plusGasBoiler2;plusBattery2Discharge;plusBattery2Charge;plusElecBuy;plusElecSell
637.00;-1.03;-0.65;2.26;1.05;0.00;0.00;0.00;1.61;0.00;-0.03;0.25;1.03;1.03;0.65;2.26;1.03;0.00;0.00;0.00;-1.61
638.00;-0.52;-0.72;2.01;0.53;0.00;0.00;0.00;1.29;0.00;-0.03;0.25;0.52;0.52;0.72;2.01;0.52;0.00;0.00;0.00;-1.29
639.00;-1.03;-0.34;3.30;1.05;0.00;0.00;0.00;2.97;0.00;-0.08;0.25;1.03;1.03;0.34;3.30;1.03;0.00;0.00;0.00;-2.97
640.00;-1.03;-0.34;2.67;1.05;0.00;0.00;0.00;2.33;0.00;-0.06;0.25;1.03;1.03;0.34;2.67;1.03;0.00;0.00;0.00;-2.33
641.00;-0.26;-0.32;1.61;0.26;0.00;0.00;0.00;1.29;0.00;-0.04;0.25;0.26;0.26;0.32;1.61;0.26;0.00;0.00;0.00;-1.29
642.00;-1.29;-0.26;0.97;1.32;0.00;0.00;0.00;0.71;0.00;-0.00;0.25;1.29;1.29;0.26;0.97;1.29;0.00;0.00;0.00;-0.71
643.00;-1.03;-0.22;0.75;1.05;0.00;0.00;0.00;0.53;0.00;-0.00;0.25;1.03;1.03;0.22;0.75;1.03;0.00;0.00;0.00;-0.53
644.00;-0.52;-0.34;0.53;0.53;0.00;0.00;0.00;0.18;0.00;0.00;0.25;0.52;0.52;0.34;0.53;0.52;0.00;0.00;0.00;-0.18
645.00;-0.77;-0.36;0.34;0.79;0.00;0.00;0.02;0.00;0.00;0.01;0.25;0.77;0.77;0.36;0.34;0.77;0.00;0.00;0.02;-0.00
646.00;-1.03;-0.42;0.10;1.05;0.00;0.00;0.32;0.00;0.00;0.04;0.25;1.03;1.03;0.42;0.10;1.03;0.00;0.00;0.32;-0.00
647.00;-0.77;-0.43;0.24;0.79;0.00;0.00;0.19;0.00;0.00;0.02;0.25;0.77;0.77;0.43;0.24;0.77;0.00;0.00;0.19;-0.00
648.00;-0.52;-0.58;0.24;0.53;0.00;0.00;0.34;0.00;0.00;0.03;0.25;0.52;0.52;0.58;0.24;0.52;0.00;0.00;0.34;-0.00
649.00;-1.81;-0.79;0.27;1.84;0.00;0.00;0.51;0.00;0.00;0.06;0.25;1.81;1.81;0.79;0.27;1.81;0.00;0.00;0.51;-0.00
650.00;-1.29;-0.76;0.35;1.32;0.00;0.00;0.42;0.00;0.00;0.05;0.25;1.29;1.29;0.76;0.35;1.29;0.00;0.00;0.42;-0.00
651.00;-1.29;-0.38;0.34;1.32;0.00;0.00;0.04;0.00;0.00;0.02;0.25;1.29;1.29;0.38;0.34;1.29;0.00;0.00;0.04;-0.00
652.00;-0.77;-0.67;0.21;0.79;0.00;0.00;0.46;0.00;0.00;0.04;0.25;0.77;0.77;0.67;0.21;0.77;0.00;0.00;0.46;-0.00
653.00;-1.29;-0.83;0.17;1.32;0.00;0.00;0.65;0.00;0.00;0.06;0.25;1.29;1.29;0.83;0.17;1.29;0.00;0.00;0.65;-0.00
654.00;-1.29;-1.04;0.19;1.32;0.00;0.00;0.85;0.00;0.00;0.07;0.25;1.29;1.29;1.04;0.19;1.29;0.00;0.00;0.85;-0.00
655.00;-0.52;-1.13;0.15;0.53;0.00;0.00;0.98;0.00;0.00;0.07;0.25;0.52;0.52;1.13;0.15;0.52;0.00;0.00;0.98;-0.00
656.00;-1.03;-1.32;0.11;1.05;0.00;0.00;1.21;0.00;0.00;0.09;0.25;1.03;1.03;1.32;0.11;1.03;0.00;0.00;1.21;-0.00
657.00;-1.81;-1.21;0.09;1.84;0.00;0.00;1.12;0.00;0.00;0.10;0.25;1.81;1.81;1.21;0.09;1.81;0.00;0.00;1.12;-0.00
658.00;-1.29;-1.14;0.06;1.32;0.00;0.00;1.08;0.00;0.00;0.09;0.25;1.29;1.29;1.14;0.06;1.29;0.00;0.00;1.08;-0.00
659.00;-0.52;-1.15;0.02;0.53;0.00;0.00;1.13;0.00;0.00;0.08;0.25;0.52;0.52;1.15;0.02;0.52;0.00;0.00;1.13;-0.00
660.00;-1.03;-1.17;0.00;1.05;0.00;0.00;1.17;0.00;0.00;0.09;0.25;1.03;1.03;1.17;0.00;1.03;0.00;0.00;1.17;-0.00
661.00;-0.77;-1.30;0.00;0.79;0.00;0.00;1.30;0.00;0.00;0.09;0.25;0.77;0.77;1.30;0.00;0.77;0.00;0.00;1.30;-0.00
662.00;-0.26;-1.28;0.00;0.26;0.00;0.00;1.28;0.00;0.00;0.08;0.25;0.26;0.26;1.28;0.00;0.26;0.00;0.00;1.28;-0.00
663.00;-1.29;-1.22;0.00;1.32;0.00;0.00;1.22;0.00;0.00;0.10;0.25;1.29;1.29;1.22;0.00;1.29;0.00;0.00;1.22;-0.00
664.00;-1.03;-3.06;0.00;1.05;0.00;0.00;3.06;0.00;0.00;0.21;0.25;1.03;1.03;3.06;0.00;1.03;0.00;0.00;3.06;-0.00
665.00;-1.29;-1.59;0.00;1.32;0.00;0.00;1.59;0.00;0.00;0.12;0.25;1.29;1.29;1.59;0.00;1.29;0.00;0.00;1.59;-0.00
666.00;-0.77;-1.88;0.00;0.79;0.00;0.00;1.88;0.00;0.00;0.13;0.25;0.77;0.77;1.88;0.00;0.77;0.00;0.00;1.88;-0.00
667.00;-3.09;-1.32;0.00;3.16;0.00;0.00;1.32;0.00;0.00;0.13;0.25;3.09;3.09;1.32;0.00;3.09;0.00;0.00;1.32;-0.00
668.00;0.00;-0.57;0.00;0.00;0.00;0.00;0.57;0.00;0.00;0.04;0.25;-0.00;0.00;0.57;0.00;0.00;0.00;0.00;0.57;-0.00
669.00;0.00;-0.42;0.00;0.00;0.00;0.00;0.42;0.00;0.00;0.03;0.25;-0.00;0.00;0.42;0.00;0.00;0.00;0.00;0.42;-0.00
670.00;0.00;-0.41;0.00;0.00;0.00;0.00;0.41;0.00;0.00;0.03;0.25;-0.00;0.00;0.41;0.00;0.00;0.00;0.00;0.41;-0.00
671.00;-0.26;-0.68;0.00;0.26;0.00;0.00;0.68;0.00;0.00;0.05;0.25;0.26;0.26;0.68;0.00;0.26;0.00;0.00;0.68;-0.00
