timeStep;demandHeat1;demandHeat2;demandHeat3;demandHeat4;demandHeat5;demandElectricity;OilBoiler1;Connection12_12;Connection12_21;Connection13_13;Connection13_31;Connection14_14;Connection14_41;Connection15_15;Connection15_51;PV2;GasBoiler2;Battery2Discharge;Battery2Charge;Connection23_23;Connection23_32;Connection24_24;Connection24_42;Connection25_25;Connection25_52;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;Connection34_34;Connection34_43;Connection35_35;Connection35_53;ThermalStorage4Discharge;ThermalStorage4Charge;CHP4;Connection45_45;Connection45_54;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;Battery2SOC;ThermalStorage3SOC;ThermalStorage4SOC;ThermalStorage5SOC;Cost;positiveDemandHeat1;positiveDemandHeat2;positiveDemandHeat3;positiveDemandHeat4;positiveDemandHeat5;demandHeat;positiveDemandElectricity;plusOilBoiler1;plusConnection12_12;plusConnection12_21;plusConnection13_13;plusConnection13_31;plusConnection14_14;plusConnection14_41;plusConnection15_15;plusConnection15_51;plusPV2;plusGasBoiler2;plusBattery2Discharge;plusBattery2Charge;plusConnection23_23;plusConnection23_32;plusConnection24_24;plusConnection24_42;plusConnection25_25;plusConnection25_52;plusPV3;plusGasBoiler3;plusThermalStorage3Discharge;plusThermalStorage3Charge;plusHeatPump3;plusConnection34_34;plusConnection34_43;plusConnection35_35;plusConnection35_53;plusThermalStorage4Discharge;plusThermalStorage4Charge;plusCHP4;plusConnection45_45;plusConnection45_54;plusSolarThermic5;plusThermalStorage5Discharge;plusThermalStorage5Charge;plusCHP5;plusElecBuy;plusElecSell
374.00;-2.80;-0.26;-24.73;-8.39;-15.41;-18.44;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.60;0.00;0.00;0.00;0.00;70.49;5.92;0.00;0.00;0.00;0.00;16.05;0.00;6.50;0.00;0.00;0.00;0.00;1.24;2.80;0.26;24.73;8.39;15.41;51.59;18.44;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.73;0.00;0.00;0.00;0.00;43.00;5.79;0.00;0.00;0.00;0.00;9.63;0.00;-6.50
375.00;-2.40;-1.29;-27.27;-8.64;-16.84;-18.01;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.23;0.00;0.00;0.00;0.00;70.49;2.39;0.00;0.00;0.00;0.00;24.18;0.00;9.20;0.00;0.00;0.00;0.00;1.28;2.40;1.29;27.27;8.64;16.84;56.44;18.01;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.27;0.00;0.00;0.00;0.00;43.00;2.33;0.00;0.00;0.00;0.00;14.51;0.00;-9.20
376.00;-1.60;-1.03;-16.36;-7.77;-10.75;-17.70;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.94;0.00;0.00;0.00;0.00;62.92;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.54;0.00;0.00;0.00;0.00;1.06;1.60;1.03;16.36;7.77;10.75;37.52;17.70;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.36;0.00;0.00;0.00;0.00;38.38;10.75;0.00;0.00;0.00;0.00;0.00;0.00;-0.54
377.00;-0.80;-1.29;-18.30;-7.77;-11.80;-15.81;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.95;0.00;0.00;0.00;0.00;67.09;12.07;0.00;0.00;0.00;0.00;0.00;0.00;3.65;0.00;0.00;0.00;0.00;1.01;0.80;1.29;18.30;7.77;11.80;39.97;15.81;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.30;0.00;0.00;0.00;0.00;40.92;11.80;0.00;0.00;0.00;0.00;0.00;0.00;-3.65
378.00;-2.80;-0.77;-28.00;-8.23;-17.13;-17.00;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.99;0.00;0.00;0.00;0.00;70.49;2.17;0.00;0.00;0.00;0.00;25.02;0.00;10.44;0.00;0.00;0.00;0.00;1.24;2.80;0.77;28.00;8.23;17.13;56.93;17.00;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.99;0.00;0.00;0.00;0.00;43.00;2.12;0.00;0.00;0.00;0.00;15.01;0.00;-10.44
379.00;-2.40;-3.09;-20.89;-8.57;-13.39;-16.07;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.62;0.00;0.00;0.00;0.00;70.49;7.22;0.00;0.00;0.00;0.00;10.55;0.00;7.33;0.00;0.00;0.00;0.00;1.11;2.40;3.09;20.89;8.57;13.39;48.34;16.07;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.89;0.00;0.00;0.00;0.00;43.00;7.06;0.00;0.00;0.00;0.00;6.33;0.00;-7.33
380.00;-2.00;0.00;-11.20;-10.04;-8.54;-14.77;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.59;0.00;0.00;0.00;13.46;70.49;5.88;0.00;0.00;0.00;5.65;14.08;0.00;9.62;0.00;0.00;0.00;0.00;1.09;2.00;-0.00;11.20;10.04;8.54;31.79;14.77;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.20;0.00;0.00;0.00;12.11;43.00;5.75;0.00;0.00;0.00;5.09;8.45;0.00;-9.62
381.00;-0.80;0.00;-22.65;-8.12;-14.00;-14.84;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;3.30;0.00;14.90;0.00;0.00;0.00;0.00;62.55;14.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.03;1.27;1.07;0.80;-0.00;22.65;8.12;14.00;45.57;14.84;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;8.24;0.00;14.39;0.00;0.00;0.00;0.00;38.16;14.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
382.00;-3.20;0.00;-28.40;-8.62;-16.02;-14.11;0.00;0.00;0.00;0.00;0.00;0.00;3.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.96;0.00;13.98;0.00;0.00;0.00;0.00;69.21;16.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.03;1.27;1.19;3.20;-0.00;28.40;8.62;16.02;56.24;14.11;0.00;0.00;0.00;0.00;0.00;0.00;3.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.89;0.00;13.51;0.00;0.00;0.00;0.00;42.22;16.02;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
383.00;-2.40;-0.26;-18.84;-8.47;-10.38;-13.04;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;0.00;5.90;0.00;0.00;0.00;25.55;4.69;0.00;0.00;0.00;0.00;0.00;15.63;0.00;0.00;0.00;3.03;1.27;0.88;2.40;0.26;18.84;8.47;10.38;40.36;13.04;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;0.00;0.00;5.79;0.00;0.00;0.00;15.59;4.59;0.00;0.00;0.00;0.00;0.00;15.63;-0.00
384.00;-2.80;-0.52;-16.41;-9.48;-11.21;-10.29;0.00;0.00;1.46;0.00;1.41;0.00;0.00;0.00;0.00;0.00;11.06;0.00;0.00;0.00;0.01;2.86;0.00;6.01;0.00;0.00;0.00;0.00;0.00;10.00;2.93;0.00;4.25;0.00;3.86;0.00;0.00;0.00;0.00;0.00;1.07;0.00;0.00;20.29;0.00;0.00;0.00;3.03;1.27;0.42;2.80;0.52;16.41;9.48;11.21;40.42;10.29;0.00;0.00;1.43;0.00;1.37;0.00;0.00;0.00;0.00;0.00;10.84;0.00;0.00;0.00;0.01;2.80;0.00;5.97;0.00;0.00;0.00;0.00;0.00;25.00;2.83;0.00;4.17;0.00;3.47;0.00;0.00;0.00;0.00;0.00;0.96;0.00;0.00;20.29;-0.00
385.00;-2.00;-1.29;-18.91;-8.02;-12.19;-10.26;0.00;0.00;1.09;0.00;0.96;0.00;0.00;0.00;0.00;0.00;16.11;0.00;0.00;0.00;0.00;4.51;0.00;8.90;0.00;0.00;0.00;0.00;0.00;10.00;2.30;0.00;2.82;0.00;1.39;0.00;0.00;0.00;0.00;0.00;0.56;0.00;0.00;20.26;0.00;0.00;0.00;1.96;0.98;0.49;2.00;1.29;18.91;8.02;12.19;42.41;10.26;0.00;0.00;1.07;0.00;0.93;0.00;0.00;0.00;0.00;0.00;15.79;0.00;0.00;0.00;0.00;4.41;0.00;8.85;0.00;0.00;0.00;0.00;0.00;25.00;2.22;0.00;2.77;0.00;1.25;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;20.26;-0.00
386.00;-0.80;-0.77;-13.98;-5.46;-8.89;-10.89;0.00;0.00;0.37;0.00;0.45;0.00;0.00;0.00;0.00;0.00;4.63;0.00;0.00;0.00;0.00;0.92;0.00;2.48;0.00;0.00;0.00;0.00;0.00;10.00;4.29;0.00;6.28;0.00;0.42;0.00;0.00;0.00;0.00;0.00;0.27;0.00;0.00;20.89;0.00;0.00;0.00;1.57;0.82;0.33;0.80;0.77;13.98;5.46;8.89;29.91;10.89;0.00;0.00;0.36;0.00;0.44;0.00;0.00;0.00;0.00;0.00;4.54;0.00;0.00;0.00;0.00;0.90;0.00;2.46;0.00;0.00;0.00;0.00;0.00;25.00;4.14;0.00;6.16;0.00;0.38;0.00;0.00;0.00;0.00;0.00;0.24;0.00;0.00;20.89;-0.00
387.00;-3.60;-0.52;-13.00;-4.29;-8.07;-12.26;0.00;0.00;1.12;0.00;2.58;0.00;0.00;0.00;0.00;0.00;4.46;0.00;0.00;0.00;0.00;1.03;0.00;1.71;0.00;0.00;0.00;0.00;0.00;10.00;3.15;0.00;6.28;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.20;0.00;0.00;22.26;0.00;0.00;0.00;1.46;0.74;0.34;3.60;0.52;13.00;4.29;8.07;29.48;12.26;0.00;0.00;1.10;0.00;2.50;0.00;0.00;0.00;0.00;0.00;4.37;0.00;0.00;0.00;0.00;1.00;0.00;1.70;0.00;0.00;0.00;0.00;0.00;25.00;3.04;0.00;6.17;0.00;0.23;0.00;0.00;0.00;0.00;0.00;0.18;0.00;0.00;22.26;-0.00
388.00;-3.20;-1.03;-18.62;-9.31;-12.35;-12.95;0.00;0.00;1.92;0.00;1.35;0.00;0.00;0.00;0.00;0.00;19.68;0.00;0.00;0.00;0.00;6.77;0.00;9.56;0.00;0.00;0.00;0.00;0.00;10.00;2.44;0.00;2.58;0.00;0.32;0.00;0.00;0.00;0.00;0.00;0.31;0.00;0.00;22.95;0.00;0.00;0.00;1.39;0.69;0.58;3.20;1.03;18.62;9.31;12.35;44.51;12.95;0.00;0.00;1.89;0.00;1.31;0.00;0.00;0.00;0.00;0.00;19.29;0.00;0.00;0.00;0.00;6.62;0.00;9.50;0.00;0.00;0.00;0.00;0.00;25.00;2.36;0.00;2.54;0.00;0.29;0.00;0.00;0.00;0.00;0.00;0.28;0.00;0.00;22.95;-0.00
389.00;-2.00;-1.03;-24.30;-7.34;-14.92;-12.60;0.00;0.00;1.81;0.00;0.23;0.00;0.00;0.00;0.00;0.00;19.94;0.00;0.00;0.00;0.00;3.33;0.00;13.37;0.00;0.00;0.00;0.00;0.00;10.00;0.23;0.00;0.22;0.00;3.85;0.00;0.00;0.00;0.00;0.00;1.41;0.00;0.00;22.60;0.00;0.00;0.00;1.30;0.60;0.58;2.00;1.03;24.30;7.34;14.92;49.59;12.60;0.00;0.00;1.77;0.00;0.23;0.00;0.00;0.00;0.00;0.00;19.54;0.00;0.00;0.00;0.00;3.26;0.00;13.29;0.00;0.00;0.00;0.00;0.00;25.00;0.23;0.00;0.22;0.00;3.47;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;22.60;-0.00
390.00;-0.80;-0.77;-19.75;-3.26;-11.45;-11.59;0.00;0.00;0.40;0.00;0.42;0.00;0.00;0.00;0.00;0.00;11.27;0.00;0.00;0.00;0.00;1.72;0.00;8.15;0.00;0.00;0.00;0.00;0.00;10.00;1.52;0.00;3.31;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;21.59;0.00;0.00;0.00;0.23;0.21;0.44;0.80;0.77;19.75;3.26;11.45;36.02;11.59;0.00;0.00;0.39;0.00;0.41;0.00;0.00;0.00;0.00;0.00;11.04;0.00;0.00;0.00;0.00;1.68;0.00;8.11;0.00;0.00;0.00;0.00;0.00;25.00;1.47;0.00;3.25;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.09;0.00;0.00;21.59;-0.00
391.00;-3.60;-0.77;-13.70;-1.75;-7.82;-10.98;0.00;0.00;0.73;0.00;2.97;0.00;0.00;0.00;0.00;0.00;2.85;0.00;0.00;0.00;0.00;0.49;0.00;0.80;0.00;0.00;0.00;0.00;0.00;10.00;1.24;0.00;7.08;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;20.98;0.00;0.00;0.00;0.20;0.18;0.30;3.60;0.77;13.70;1.75;7.82;27.64;10.98;0.00;0.00;0.71;0.00;2.89;0.00;0.00;0.00;0.00;0.00;2.79;0.00;0.00;0.00;0.00;0.48;0.00;0.79;0.00;0.00;0.00;0.00;0.00;25.00;1.20;0.00;6.96;0.00;0.06;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.00;20.98;-0.00
392.00;-2.80;-1.29;-16.65;-3.25;-9.78;-10.84;0.00;0.00;1.36;0.00;1.51;0.00;0.00;0.00;0.00;0.00;9.09;0.00;0.00;0.00;0.00;1.52;0.00;4.74;0.00;0.00;0.00;0.00;0.00;10.00;1.75;0.00;5.09;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;20.84;0.00;0.00;0.00;0.18;0.16;0.39;2.80;1.29;16.65;3.25;9.78;33.78;10.84;0.00;0.00;1.34;0.00;1.46;0.00;0.00;0.00;0.00;0.00;8.90;0.00;0.00;0.00;0.00;1.48;0.00;4.71;0.00;0.00;0.00;0.00;0.00;25.00;1.69;0.00;5.00;0.00;0.07;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;20.84;-0.00
393.00;-3.20;-0.52;-23.41;-3.70;-13.53;-11.01;0.00;0.00;2.75;0.00;0.51;0.00;0.00;0.00;0.00;0.00;19.82;0.00;0.00;0.00;0.01;3.17;0.00;12.99;0.00;0.00;0.00;0.00;0.00;10.00;0.53;0.00;0.55;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.08;0.00;0.00;21.01;0.00;0.00;0.00;0.16;0.14;0.56;3.20;0.52;23.41;3.70;13.53;44.35;11.01;0.00;0.00;2.70;0.00;0.50;0.00;0.00;0.00;0.00;0.00;19.42;0.00;0.00;0.00;0.01;3.10;0.00;12.91;0.00;0.00;0.00;0.00;0.00;25.00;0.51;0.00;0.54;0.00;0.08;0.00;0.00;0.00;0.00;0.00;0.07;0.00;0.00;21.01;-0.00
394.00;-0.80;-1.03;-20.06;-3.24;-11.61;-10.32;0.00;0.00;0.41;0.00;0.41;0.00;0.00;0.00;0.00;0.00;12.21;0.00;0.00;0.00;0.00;1.87;0.00;8.65;0.00;0.00;0.00;0.00;0.00;10.00;1.46;0.00;3.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.32;0.00;0.00;0.00;0.13;0.12;0.43;0.80;1.03;20.06;3.24;11.61;36.75;10.32;0.00;0.00;0.40;0.00;0.40;0.00;0.00;0.00;0.00;0.00;11.97;0.00;0.00;0.00;0.00;1.83;0.00;8.60;0.00;0.00;0.00;0.00;0.00;25.00;1.41;0.00;3.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.32;-0.00
395.00;-3.20;-1.03;-13.28;-4.83;-8.36;-9.52;0.00;0.00;1.26;0.00;2.02;0.00;0.00;0.00;0.00;0.00;6.19;0.00;0.00;0.00;0.00;1.37;0.00;2.41;0.00;0.00;0.00;0.00;0.00;10.00;3.61;0.00;6.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.52;0.00;0.00;0.00;0.13;0.12;0.34;3.20;1.03;13.28;4.83;8.36;30.71;9.52;0.00;0.00;1.24;0.00;1.96;0.00;0.00;0.00;0.00;0.00;6.07;0.00;0.00;0.00;0.00;1.34;0.00;2.39;0.00;0.00;0.00;0.00;0.00;25.00;3.49;0.00;5.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.52;-0.00
396.00;-3.20;-0.77;-14.98;-6.86;-9.78;-9.45;0.00;0.00;1.64;0.00;1.64;0.00;0.00;0.00;0.00;0.00;11.20;0.00;0.00;0.00;0.00;3.22;0.00;5.34;0.00;0.00;0.00;0.00;0.00;10.00;3.84;0.00;4.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.45;0.00;0.00;0.00;0.13;0.12;0.41;3.20;0.77;14.98;6.86;9.78;35.58;9.45;0.00;0.00;1.61;0.00;1.59;0.00;0.00;0.00;0.00;0.00;10.98;0.00;0.00;0.00;0.00;3.15;0.00;5.31;0.00;0.00;0.00;0.00;0.00;25.00;3.71;0.00;4.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.45;-0.00
397.00;-3.20;-1.03;-25.47;-6.99;-15.46;-10.19;0.00;0.00;1.94;0.00;1.34;0.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;4.52;0.00;12.12;0.00;0.00;7.16;0.00;0.00;10.00;2.17;0.00;3.04;0.00;0.48;0.00;0.00;0.00;0.00;0.00;0.44;0.00;0.00;20.19;0.00;0.00;0.00;0.13;0.12;0.65;3.20;1.03;25.47;6.99;15.46;52.15;10.19;0.00;0.00;1.90;0.00;1.30;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;4.42;0.00;12.04;0.00;0.00;7.01;0.00;0.00;25.00;2.10;0.00;2.98;0.00;0.43;0.00;0.00;0.00;0.00;0.00;0.39;0.00;0.00;20.19;-0.00
398.00;-0.80;-1.03;-23.38;-5.01;-13.84;-10.30;0.00;0.00;0.48;0.00;0.34;0.00;0.00;0.00;0.00;0.00;19.68;0.00;0.00;0.00;0.00;4.46;0.00;13.32;0.00;0.00;0.00;0.00;0.00;10.00;0.67;0.00;0.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.30;0.00;0.00;0.00;0.00;0.00;0.54;0.80;1.03;23.38;5.01;13.84;44.05;10.30;0.00;0.00;0.47;0.00;0.33;0.00;0.00;0.00;0.00;0.00;19.28;0.00;0.00;0.00;0.00;4.36;0.00;13.24;0.00;0.00;0.00;0.00;0.00;25.00;0.65;0.00;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.30;-0.00
399.00;-3.60;-1.29;-17.07;-3.59;-10.09;-9.85;0.00;0.00;1.90;0.00;1.79;0.00;0.00;0.00;0.00;0.00;11.17;0.00;0.00;0.00;0.01;1.80;0.00;5.96;0.00;0.00;0.00;0.00;0.00;10.00;1.89;0.00;4.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.85;0.00;0.00;0.00;0.00;0.00;0.41;3.60;1.29;17.07;3.59;10.09;35.64;9.85;0.00;0.00;1.87;0.00;1.73;0.00;0.00;0.00;0.00;0.00;10.95;0.00;0.00;0.00;0.01;1.76;0.00;5.93;0.00;0.00;0.00;0.00;0.00;25.00;1.83;0.00;4.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.85;-0.00
400.00;-3.60;-0.26;-16.11;-5.51;-10.05;-9.60;0.00;0.00;1.91;0.00;1.78;0.00;0.00;0.00;0.00;0.00;11.12;0.00;0.00;0.00;0.00;2.82;0.00;5.91;0.00;0.00;0.00;0.00;0.00;10.00;2.85;0.00;4.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;0.00;0.41;3.60;0.26;16.11;5.51;10.05;35.54;9.60;0.00;0.00;1.88;0.00;1.72;0.00;0.00;0.00;0.00;0.00;10.90;0.00;0.00;0.00;0.00;2.76;0.00;5.87;0.00;0.00;0.00;0.00;0.00;25.00;2.75;0.00;4.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.60;-0.00
401.00;-3.20;-1.55;-16.32;-6.95;-10.52;-9.67;0.00;0.00;1.73;0.00;1.55;0.00;0.00;0.00;0.00;0.00;14.21;0.00;0.00;0.00;0.00;3.92;0.00;6.73;0.00;0.00;0.00;0.00;0.00;10.00;3.22;0.00;3.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.67;0.00;0.00;0.00;0.00;0.00;0.46;3.20;1.55;16.32;6.95;10.52;38.54;9.67;0.00;0.00;1.70;0.00;1.50;0.00;0.00;0.00;0.00;0.00;13.92;0.00;0.00;0.00;0.00;3.83;0.00;6.69;0.00;0.00;0.00;0.00;0.00;25.00;3.11;0.00;3.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.67;-0.00
402.00;-0.80;-1.55;-14.72;-7.10;-9.70;-9.74;0.00;0.00;0.38;0.00;0.44;0.00;0.00;0.00;0.00;0.00;9.42;0.00;0.00;0.00;0.00;2.37;0.00;4.94;0.00;0.00;0.00;0.00;0.00;10.00;4.95;0.00;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.74;0.00;0.00;0.00;0.00;0.00;0.39;0.80;1.55;14.72;7.10;9.70;33.87;9.74;0.00;0.00;0.37;0.00;0.43;0.00;0.00;0.00;0.00;0.00;9.23;0.00;0.00;0.00;0.00;2.32;0.00;4.91;0.00;0.00;0.00;0.00;0.00;25.00;4.78;0.00;4.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.74;-0.00
403.00;-2.80;-1.03;-17.87;-8.80;-11.82;-9.86;0.00;0.00;1.59;0.00;1.28;0.00;0.00;0.00;0.00;0.00;18.10;0.00;0.00;0.00;0.00;6.23;0.00;8.90;0.00;0.00;0.00;0.00;0.00;10.00;2.81;0.00;3.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.86;0.00;0.00;0.00;0.00;0.00;0.52;2.80;1.03;17.87;8.80;11.82;42.33;9.86;0.00;0.00;1.56;0.00;1.24;0.00;0.00;0.00;0.00;0.00;17.74;0.00;0.00;0.00;0.00;6.09;0.00;8.84;0.00;0.00;0.00;0.00;0.00;25.00;2.71;0.00;2.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.86;-0.00
404.00;-3.20;-3.61;-22.91;-12.73;-15.52;-9.78;0.00;0.00;1.60;0.00;1.68;0.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;5.94;0.00;8.45;0.00;0.00;14.30;0.00;0.00;10.00;7.17;0.00;7.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.78;0.00;0.00;0.00;0.00;0.00;0.75;3.20;3.61;22.91;12.73;15.52;57.98;9.78;0.00;0.00;1.57;0.00;1.63;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;5.81;0.00;8.40;0.00;0.00;14.02;0.00;0.00;25.00;6.92;0.00;7.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.78;-0.00
405.00;-2.80;-4.12;-20.03;-12.78;-13.98;-11.06;0.00;0.00;1.41;0.00;1.46;0.00;0.00;0.00;0.00;0.00;20.00;0.00;0.00;0.00;0.00;6.16;0.00;7.91;0.00;0.00;9.92;0.00;0.00;10.00;7.00;0.00;6.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.06;0.00;0.00;0.00;0.00;0.00;0.71;2.80;4.12;20.03;12.78;13.98;53.71;11.06;0.00;0.00;1.39;0.00;1.41;0.00;0.00;0.00;0.00;0.00;19.60;0.00;0.00;0.00;0.00;6.02;0.00;7.86;0.00;0.00;9.72;0.00;0.00;25.00;6.76;0.00;6.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.06;-0.00
406.00;-0.80;-0.26;-22.15;-6.53;-13.56;-11.24;0.00;0.00;0.40;0.00;0.42;0.00;0.00;0.00;0.00;0.00;18.96;0.00;0.00;0.00;0.01;5.54;0.00;12.39;0.00;0.00;0.00;0.00;0.00;10.00;1.16;0.00;1.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.24;0.00;0.00;0.00;0.00;0.00;0.55;0.80;0.26;22.15;6.53;13.56;43.30;11.24;0.00;0.00;0.39;0.00;0.41;0.00;0.00;0.00;0.00;0.00;18.58;0.00;0.00;0.00;0.01;5.41;0.00;12.32;0.00;0.00;0.00;0.00;0.00;25.00;1.12;0.00;1.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.24;-0.00
