demandHeat;demandElectricity;GasBoiler1;GasBoiler2;PV2;Battery2Discharge;Battery2Charge;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-13.25;-5.19;0.00;0.00;2.81;0.00;2.13;6.75;0.00;13.31;8.38;0.00;5.62;0.00;6.14;0.00;0.00;0.00;9.88;76.12;0.31
-12.33;-3.83;0.00;0.00;2.94;0.00;2.76;7.06;0.00;16.76;9.28;0.00;5.88;0.00;5.88;0.00;0.00;0.00;10.38;79.11;0.30
-11.17;-4.10;0.00;0.00;3.00;0.00;4.05;7.21;0.00;19.83;10.00;0.00;6.00;0.00;7.94;0.00;0.00;0.00;11.04;82.89;0.40
-9.70;-4.82;0.00;0.00;3.11;0.00;0.00;7.46;0.00;0.49;1.59;0.00;6.21;0.00;0.00;4.15;0.00;0.00;12.00;87.35;-0.23
-12.40;-5.11;0.00;0.00;3.24;0.00;0.00;7.78;3.16;0.00;1.11;0.00;6.48;0.00;0.00;4.80;0.00;0.00;12.00;87.46;-0.42
-11.89;-5.18;0.00;0.00;3.28;0.00;0.00;7.88;5.33;0.00;0.00;0.00;6.57;0.00;0.00;5.98;0.00;0.00;12.00;86.58;-0.71
-9.86;-4.89;0.00;0.00;3.32;0.66;0.00;7.97;3.07;0.00;0.00;0.25;6.64;0.00;0.00;7.13;0.00;0.00;12.00;85.10;-1.05
-14.49;-4.44;0.00;0.00;3.35;0.34;0.00;8.03;7.64;0.00;0.00;0.26;6.69;0.00;0.00;7.35;0.00;0.00;11.83;84.25;-1.08
-17.18;-5.39;0.00;0.00;3.46;0.25;0.00;8.31;10.09;0.00;0.00;0.26;6.93;0.00;0.00;6.71;0.00;0.00;11.74;82.13;-0.99
-10.50;-5.27;0.00;0.00;3.55;0.22;0.00;8.52;3.24;0.00;0.00;0.25;7.10;0.00;0.00;7.10;0.00;0.00;11.67;79.32;-1.05
-7.85;-5.91;0.00;0.00;3.28;0.20;0.00;7.87;1.14;0.00;0.00;0.23;6.56;0.00;0.00;5.51;0.00;0.00;11.61;78.42;-0.81
-8.81;-5.05;0.00;0.00;3.46;0.17;0.00;8.30;1.75;0.00;0.00;0.23;6.92;0.00;0.00;6.95;0.00;0.00;11.56;78.11;-1.03
-8.26;-4.95;0.00;0.00;3.43;0.17;0.00;8.23;1.26;0.00;0.00;0.23;6.86;0.00;0.00;6.93;0.00;0.00;11.52;77.62;-1.02
-12.67;-5.40;0.00;0.00;3.43;0.15;0.00;8.23;5.65;0.00;0.00;0.26;6.86;0.00;0.00;6.49;0.00;0.00;11.47;77.27;-0.95
-18.44;-4.98;0.00;0.00;3.39;0.12;0.00;8.14;11.49;0.00;0.00;0.26;6.79;0.00;0.00;6.76;0.00;0.00;11.43;75.70;-0.99
-17.75;-4.27;0.00;0.00;3.36;0.11;0.00;8.06;10.88;0.00;0.00;0.27;6.71;0.00;0.00;7.33;0.00;0.00;11.40;72.51;-1.08
-12.86;-4.32;0.00;0.00;2.38;0.13;0.00;5.72;7.94;0.00;0.00;0.25;4.77;0.00;0.00;3.99;0.00;0.00;11.37;69.48;-0.58
-11.25;-4.46;0.00;0.00;3.19;0.12;0.00;7.66;4.72;0.00;0.00;0.25;6.38;0.00;0.00;6.59;0.00;0.00;11.33;67.28;-0.97
-10.08;-3.64;0.00;0.00;2.83;0.12;0.00;6.79;4.27;0.00;0.00;0.25;5.66;0.00;0.00;6.17;0.00;0.00;11.30;65.97;-0.91
-8.94;-3.42;0.00;0.00;2.21;0.12;0.00;5.31;4.36;0.00;0.00;0.25;4.43;0.00;0.00;4.29;0.00;0.00;11.27;64.78;-0.63
-15.52;-4.44;0.00;0.00;2.96;0.11;0.00;7.11;9.44;0.00;0.00;0.25;5.92;0.00;0.00;5.82;0.00;0.00;11.24;63.57;-0.85
-16.87;-4.21;0.00;0.00;2.83;0.10;0.00;6.80;11.04;0.00;0.00;0.26;5.67;0.00;0.00;5.60;0.00;0.00;11.21;60.95;-0.82
-11.01;-3.86;0.00;0.00;2.62;0.10;0.00;6.30;5.61;0.00;0.00;0.25;5.25;0.00;0.00;5.23;0.00;0.00;11.19;57.88;-0.77
-10.33;-4.59;0.00;0.00;2.38;0.11;0.00;5.72;5.39;0.00;0.00;0.27;4.77;0.00;0.00;3.70;0.00;0.00;11.16;56.32;-0.54
-11.33;-4.81;0.00;0.00;2.12;0.09;0.00;5.08;6.94;0.00;0.00;0.26;4.24;0.00;0.00;2.55;0.00;0.00;11.13;54.82;-0.36
-9.23;-4.50;0.00;0.00;2.26;0.08;0.00;5.44;4.55;0.00;0.00;0.24;4.53;0.00;0.00;3.34;0.00;0.00;11.11;52.90;-0.48
-10.22;-5.24;0.00;0.00;2.09;0.08;0.00;5.02;5.89;0.00;0.00;0.25;4.18;0.00;0.00;2.02;0.00;0.00;11.09;51.63;-0.29
-14.77;-5.66;0.00;0.00;1.87;0.10;0.00;4.48;10.85;0.00;0.00;0.30;3.74;0.00;0.00;0.88;0.00;0.00;11.07;50.00;-0.11
-15.86;-5.23;0.00;0.00;1.72;0.08;0.00;4.13;12.25;0.00;0.00;0.28;3.44;0.00;0.00;0.78;0.00;0.00;11.04;46.98;-0.10
-10.98;-4.73;0.00;0.00;1.53;0.08;0.00;3.68;7.74;0.00;0.00;0.29;3.07;0.00;0.00;0.65;0.00;0.00;11.02;43.58;-0.08
-9.50;-5.21;0.00;0.00;1.31;0.46;0.00;3.14;5.97;0.00;0.00;1.50;2.61;0.00;0.00;0.13;0.00;0.00;11.00;41.43;0.08
-10.86;-5.10;0.00;0.00;1.11;0.69;0.00;2.66;7.05;0.00;0.00;2.61;2.22;0.00;0.00;0.12;0.00;0.00;10.88;39.77;0.16
-13.57;-4.73;0.00;0.00;0.92;0.72;0.00;2.20;9.62;0.00;0.00;3.45;1.84;0.00;0.00;0.11;0.00;0.00;10.70;37.82;0.22
-17.59;-5.12;0.00;0.00;0.73;0.91;0.00;1.74;12.26;0.00;0.00;6.37;1.45;0.00;0.00;0.11;0.00;0.00;10.50;35.14;0.42
