timeStep;demandHeat1;demandHeat2;demandHeat3;demandHeat4;demandHeat5;demandElectricity;OilBoiler1;Connection12_12;Connection12_21;Connection13_13;Connection13_31;Connection14_14;Connection14_41;Connection15_15;Connection15_51;PV2;GasBoiler2;Battery2Discharge;Battery2Charge;Connection23_23;Connection23_32;Connection24_24;Connection24_42;Connection25_25;Connection25_52;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;Connection34_34;Connection34_43;Connection35_35;Connection35_53;ThermalStorage4Discharge;ThermalStorage4Charge;CHP4;Connection45_45;Connection45_54;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;Battery2SOC;ThermalStorage3SOC;ThermalStorage4SOC;ThermalStorage5SOC;Cost;positiveDemandHeat1;positiveDemandHeat2;positiveDemandHeat3;positiveDemandHeat4;positiveDemandHeat5;demandHeat;positiveDemandElectricity;plusOilBoiler1;plusConnection12_12;plusConnection12_21;plusConnection13_13;plusConnection13_31;plusConnection14_14;plusConnection14_41;plusConnection15_15;plusConnection15_51;plusPV2;plusGasBoiler2;plusBattery2Discharge;plusBattery2Charge;plusConnection23_23;plusConnection23_32;plusConnection24_24;plusConnection24_42;plusConnection25_25;plusConnection25_52;plusPV3;plusGasBoiler3;plusThermalStorage3Discharge;plusThermalStorage3Charge;plusHeatPump3;plusConnection34_34;plusConnection34_43;plusConnection35_35;plusConnection35_53;plusThermalStorage4Discharge;plusThermalStorage4Charge;plusCHP4;plusConnection45_45;plusConnection45_54;plusSolarThermic5;plusThermalStorage5Discharge;plusThermalStorage5Charge;plusCHP5;plusElecBuy;plusElecSell
346.00;-0.80;0.00;-14.90;-22.19;-13.57;-16.42;0.00;0.00;0.00;0.00;0.80;0.00;0.02;0.00;0.00;1.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.30;0.00;0.00;0.00;9.10;0.00;0.00;7.04;0.00;0.00;0.00;36.41;0.00;0.00;6.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.62;0.80;-0.00;14.90;22.19;13.57;51.46;16.42;0.00;0.00;0.00;0.00;0.78;0.00;0.02;0.00;0.00;1.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.30;0.00;0.00;0.00;22.75;0.00;0.00;6.92;0.00;0.00;0.00;22.21;0.00;0.00;6.65;0.00;0.00;0.00;0.00;-0.00
347.00;-2.00;-1.29;-12.87;-17.53;-11.31;-16.97;0.00;0.00;0.00;0.00;2.06;0.00;0.00;0.00;0.00;1.99;0.00;0.00;0.00;0.00;1.31;0.00;0.00;0.00;0.00;15.93;0.00;0.00;0.00;8.52;1.66;0.00;3.41;0.00;0.00;0.00;26.11;0.00;0.00;7.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.45;2.00;1.29;12.87;17.53;11.31;45.01;16.97;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;1.99;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;15.93;0.00;0.00;0.00;21.31;1.60;0.00;3.35;0.00;0.00;0.00;15.93;0.00;0.00;7.97;0.00;0.00;0.00;0.00;-0.00
348.00;-2.00;-1.03;-10.91;-16.40;-9.97;-13.73;0.00;0.00;0.00;0.00;2.06;0.00;0.00;0.00;0.00;2.16;0.00;0.00;0.00;0.00;1.05;0.00;0.00;0.00;0.00;17.30;0.00;0.00;0.00;9.58;8.60;0.00;1.35;0.00;0.00;0.00;13.27;0.00;0.00;8.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.23;2.00;1.03;10.91;16.40;9.97;40.31;13.73;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;2.16;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;17.30;0.00;0.00;0.00;23.96;8.31;0.00;1.32;0.00;0.00;0.00;8.09;0.00;0.00;8.65;0.00;0.00;0.00;0.00;-0.00
349.00;-1.20;-1.03;-11.55;-12.60;-9.37;-12.80;0.00;0.00;0.00;0.00;1.24;0.00;0.00;0.00;0.00;2.26;0.00;0.00;0.00;0.00;1.05;0.00;0.00;0.00;0.00;18.11;0.00;0.00;0.00;9.34;9.21;0.00;0.32;0.00;0.00;0.00;6.08;0.00;0.00;9.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.10;1.20;1.03;11.55;12.60;9.37;35.75;12.80;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.00;0.00;2.26;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;18.11;0.00;0.00;0.00;23.35;8.89;0.00;0.31;0.00;0.00;0.00;3.71;0.00;0.00;9.06;0.00;0.00;0.00;0.00;-0.00
350.00;-1.20;-0.52;-23.82;-18.98;-17.57;-16.75;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;2.01;0.00;0.00;3.63;0.00;0.52;0.00;0.00;0.00;0.00;16.12;0.00;0.00;0.00;10.00;0.00;0.00;0.66;0.00;0.00;0.00;47.97;9.07;0.00;8.06;0.00;0.00;0.00;0.00;1.67;0.00;0.00;0.00;0.00;0.77;1.20;0.52;23.82;18.98;17.57;62.09;16.75;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;2.01;0.00;0.00;3.56;0.00;0.52;0.00;0.00;0.00;0.00;16.12;0.00;0.00;0.00;25.00;0.00;0.00;0.64;0.00;0.00;0.00;29.26;8.87;0.00;8.06;0.00;0.00;0.00;0.00;-1.67
351.00;-2.00;-1.03;-27.12;-18.17;-19.14;-16.16;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;3.30;0.00;0.00;5.85;0.00;0.00;0.00;1.06;0.00;0.00;26.43;0.00;0.00;0.00;10.00;0.00;2.19;0.00;0.00;0.00;0.00;48.35;6.06;0.00;13.22;0.00;0.00;0.00;0.00;11.75;0.89;0.00;0.00;0.00;0.46;2.00;1.03;27.12;18.17;19.14;67.46;16.16;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;3.30;0.00;0.00;5.73;0.00;0.00;0.00;1.03;0.00;0.00;26.43;0.00;0.00;0.00;25.00;0.00;2.11;0.00;0.00;0.00;0.00;29.50;5.93;0.00;13.22;0.00;0.00;0.00;0.00;-11.75
352.00;-1.60;-1.03;-17.27;-11.88;-12.27;-14.51;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;2.67;0.00;0.00;7.95;0.00;1.05;0.00;0.00;0.00;0.00;21.35;0.00;0.00;0.00;7.97;0.00;0.00;1.62;0.00;0.00;0.00;22.11;0.00;0.00;10.68;0.00;0.00;0.00;0.00;0.00;2.32;0.00;0.00;0.00;0.38;1.60;1.03;17.27;11.88;12.27;44.04;14.51;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;2.67;0.00;0.00;7.79;0.00;1.03;0.00;0.00;0.00;0.00;21.35;0.00;0.00;0.00;19.93;0.00;0.00;1.59;0.00;0.00;0.00;13.49;0.00;0.00;10.68;0.00;0.00;0.00;0.00;-0.00
353.00;-1.60;-0.26;-12.23;-16.50;-10.71;-17.69;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;12.88;0.00;0.00;0.00;6.13;0.00;0.00;2.84;0.00;0.00;0.00;32.17;1.51;0.00;6.44;0.00;0.00;0.00;0.00;0.00;4.27;0.00;0.00;0.00;0.55;1.60;0.26;12.23;16.50;10.71;41.30;17.69;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;12.88;0.00;0.00;0.00;15.34;0.00;0.00;2.79;0.00;0.00;0.00;19.63;1.48;0.00;6.44;0.00;0.00;0.00;0.00;-0.00
354.00;-0.80;-1.29;-12.78;-18.87;-11.60;-18.50;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.97;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;7.79;0.00;0.00;0.00;4.61;0.00;1.30;0.00;0.00;0.00;0.00;49.47;7.88;0.00;3.89;0.00;0.00;0.00;0.00;0.00;4.27;0.00;0.00;0.00;0.85;0.80;1.29;12.78;18.87;11.60;45.34;18.50;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.97;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;7.79;0.00;0.00;0.00;11.52;0.00;1.25;0.00;0.00;0.00;0.00;30.18;7.71;0.00;3.89;0.00;0.00;0.00;0.00;-0.00
355.00;-2.00;-1.03;-12.77;-11.38;-9.72;-17.43;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;5.99;0.00;0.00;0.00;2.57;0.00;6.57;0.00;0.00;0.00;0.00;45.74;6.88;0.00;2.99;0.00;0.00;0.00;0.00;0.00;4.27;0.00;0.00;0.00;0.78;2.00;1.03;12.77;11.38;9.72;36.91;17.43;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;1.03;0.00;0.00;5.99;0.00;0.00;0.00;6.43;0.00;6.34;0.00;0.00;0.00;0.00;27.90;6.73;0.00;2.99;0.00;0.00;0.00;0.00;-0.00
356.00;-2.00;-0.52;-11.18;-16.94;-10.26;-20.32;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;4.22;0.00;0.00;0.00;1.41;0.00;7.92;0.00;0.00;0.00;0.00;58.57;8.33;0.00;2.11;0.00;0.00;0.00;0.00;0.00;4.27;0.00;0.00;0.00;1.00;2.00;0.52;11.18;16.94;10.26;40.89;20.32;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.00;0.00;4.22;0.00;0.00;0.00;3.53;0.00;7.65;0.00;0.00;0.00;0.00;35.73;8.14;0.00;2.11;0.00;0.00;0.00;0.00;-0.00
357.00;-1.60;-0.77;-18.62;-22.45;-15.64;-21.86;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.34;0.00;1.06;0.00;0.00;0.00;0.00;0.79;0.00;0.00;2.71;0.00;0.00;0.00;4.52;0.00;7.56;0.00;0.00;0.00;0.00;70.49;10.59;0.00;1.36;0.00;0.00;6.55;0.00;0.00;4.27;0.00;0.00;0.00;1.32;1.60;0.77;18.62;22.45;15.64;59.07;21.86;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.34;0.00;1.04;0.00;0.00;0.00;0.00;0.77;0.00;0.00;2.71;0.00;0.00;0.00;11.31;0.00;7.30;0.00;0.00;0.00;0.00;43.00;10.35;0.00;1.36;0.00;0.00;3.93;0.00;-0.00
358.00;-1.20;-1.03;-27.14;-15.54;-18.50;-20.04;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.10;0.00;1.03;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.84;0.00;0.00;0.00;5.57;0.00;13.68;0.00;0.00;0.00;0.00;70.49;11.51;0.00;0.42;0.00;0.00;11.39;0.00;0.00;4.00;0.00;0.00;0.00;1.40;1.20;1.03;27.14;15.54;18.50;63.42;20.04;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.10;0.00;1.01;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.84;0.00;0.00;0.00;13.93;0.00;13.22;0.00;0.00;0.00;0.00;43.00;11.25;0.00;0.42;0.00;0.00;6.83;0.00;-0.00
359.00;-2.00;-0.77;-19.91;-8.43;-12.83;-18.06;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.79;0.00;0.00;1.91;0.00;0.00;0.00;2.24;0.00;14.81;0.00;0.00;0.00;0.00;62.61;12.15;0.00;0.95;0.00;0.00;0.00;0.00;0.00;3.74;0.00;0.00;0.00;1.07;2.00;0.77;19.91;8.43;12.83;43.94;18.06;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;1.91;0.00;0.00;0.00;5.61;0.00;14.30;0.00;0.00;0.00;0.00;38.19;11.87;0.00;0.95;0.00;0.00;0.00;0.00;-0.00
360.00;-2.00;-0.52;-15.12;-9.77;-10.58;-19.87;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.53;0.00;0.00;1.93;0.00;0.00;0.00;0.12;0.00;15.34;0.00;0.00;0.00;0.00;61.47;9.84;0.00;0.96;0.00;0.00;0.00;0.00;0.00;3.74;0.00;0.00;0.00;1.05;2.00;0.52;15.12;9.77;10.58;37.98;19.87;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.52;0.00;0.00;1.93;0.00;0.00;0.00;0.30;0.00;14.82;0.00;0.00;0.00;0.00;37.50;9.62;0.00;0.96;0.00;0.00;0.00;0.00;-0.00
361.00;-1.20;-1.81;-14.23;-14.81;-11.37;-19.21;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;1.85;0.00;0.00;2.20;0.00;0.00;0.00;1.68;0.00;10.37;0.00;0.00;0.00;0.00;63.53;10.50;0.00;1.10;0.00;0.00;0.00;0.00;0.00;3.74;0.00;0.00;0.00;1.09;1.20;1.81;14.23;14.81;11.37;43.42;19.21;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;1.81;0.00;0.00;2.20;0.00;0.00;0.00;4.21;0.00;10.02;0.00;0.00;0.00;0.00;38.75;10.27;0.00;1.10;0.00;0.00;0.00;0.00;-0.00
362.00;-1.20;-1.29;-19.32;-17.64;-14.82;-17.79;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;2.78;0.00;0.00;0.00;4.92;0.00;7.28;0.00;0.00;0.00;0.00;67.51;13.73;0.00;1.39;0.00;0.00;0.00;0.00;0.00;3.74;0.00;0.00;0.00;1.16;1.20;1.29;19.32;17.64;14.82;54.27;17.79;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.35;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;2.78;0.00;0.00;0.00;12.29;0.00;7.03;0.00;0.00;0.00;0.00;41.18;13.43;0.00;1.39;0.00;0.00;0.00;0.00;-0.00
363.00;-2.00;-1.29;-29.87;-16.91;-20.31;-19.64;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.34;0.00;0.65;0.00;0.00;0.00;0.00;1.32;0.00;0.00;2.73;0.00;0.00;0.00;7.83;0.00;10.64;0.00;0.00;0.00;0.00;70.49;12.11;0.00;1.36;0.00;0.00;11.85;0.00;0.00;3.74;0.00;0.00;0.00;1.41;2.00;1.29;29.87;16.91;20.31;70.38;19.64;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.34;0.00;0.63;0.00;0.00;0.00;0.00;1.29;0.00;0.00;2.73;0.00;0.00;0.00;19.58;0.00;10.28;0.00;0.00;0.00;0.00;43.00;11.84;0.00;1.36;0.00;0.00;7.11;0.00;-0.00
364.00;-2.00;-0.77;-24.60;-12.28;-16.32;-23.35;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.21;0.00;0.72;0.00;0.00;0.00;0.00;0.79;0.00;0.00;1.66;0.00;0.00;0.00;2.66;0.00;18.59;0.00;0.00;0.00;0.00;70.49;9.31;0.00;0.83;0.00;0.00;10.64;0.00;0.00;3.57;0.00;0.00;0.00;1.39;2.00;0.77;24.60;12.28;16.32;55.98;23.35;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.21;0.00;0.70;0.00;0.00;0.00;0.00;0.77;0.00;0.00;1.66;0.00;0.00;0.00;6.64;0.00;17.96;0.00;0.00;0.00;0.00;43.00;9.11;0.00;0.83;0.00;0.00;6.38;0.00;-0.00
365.00;-6.40;-1.29;-22.77;-11.07;-15.03;-25.99;0.00;0.00;0.00;0.00;0.00;0.00;6.45;0.00;0.00;0.17;0.00;0.93;0.00;0.00;0.00;0.00;1.32;0.00;0.00;1.39;0.00;0.00;0.00;1.55;0.00;19.58;0.00;0.00;0.00;0.00;70.49;4.58;0.00;0.69;0.00;0.00;16.42;0.00;0.00;3.39;0.00;0.00;0.00;1.49;6.40;1.29;22.77;11.07;15.03;56.56;25.99;0.00;0.00;0.00;0.00;0.00;0.00;6.40;0.00;0.00;0.17;0.00;0.91;0.00;0.00;0.00;0.00;1.29;0.00;0.00;1.39;0.00;0.00;0.00;3.86;0.00;18.91;0.00;0.00;0.00;0.00;43.00;4.48;0.00;0.69;0.00;0.00;9.85;0.00;-0.00
366.00;-1.60;-1.29;-20.10;-9.25;-13.14;-24.12;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.19;0.00;1.54;0.00;0.00;0.00;0.00;1.32;0.00;0.00;1.50;0.00;0.00;0.00;0.35;0.00;19.90;0.00;0.00;0.00;0.00;70.49;10.91;0.00;0.75;0.00;0.00;2.86;0.00;0.00;3.15;0.00;0.00;0.00;1.26;1.60;1.29;20.10;9.25;13.14;45.37;24.12;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.19;0.00;1.51;0.00;0.00;0.00;0.00;1.29;0.00;0.00;1.50;0.00;0.00;0.00;0.87;0.00;19.22;0.00;0.00;0.00;0.00;43.00;10.67;0.00;0.75;0.00;0.00;1.72;0.00;-0.00
367.00;-2.40;-0.52;-13.96;-17.60;-11.92;-22.84;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.15;0.00;0.74;0.00;0.00;0.00;0.00;0.53;0.00;0.00;1.22;0.00;0.00;0.00;0.62;0.00;12.86;0.00;0.00;0.00;0.00;70.49;9.60;0.00;0.61;0.00;0.00;3.21;0.00;0.00;2.76;0.00;0.00;0.00;1.26;2.40;0.52;13.96;17.60;11.92;46.40;22.84;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.15;0.00;0.72;0.00;0.00;0.00;0.00;0.52;0.00;0.00;1.22;0.00;0.00;0.00;1.55;0.00;12.42;0.00;0.00;0.00;0.00;43.00;9.38;0.00;0.61;0.00;0.00;1.93;0.00;-0.00
368.00;-2.00;-1.03;-24.67;-25.83;-19.74;-24.93;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.11;0.00;0.82;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.92;0.00;0.00;0.00;5.31;0.00;11.79;0.00;0.00;0.00;0.00;70.49;2.31;0.00;0.46;0.00;0.00;28.37;0.00;0.00;2.57;0.00;0.00;0.00;1.69;2.00;1.03;24.67;25.83;19.74;73.27;24.93;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.11;0.00;0.81;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.92;0.00;0.00;0.00;13.28;0.00;11.39;0.00;0.00;0.00;0.00;43.00;2.26;0.00;0.46;0.00;0.00;17.02;0.00;-0.00
369.00;-1.20;-1.81;-28.28;-18.72;-19.91;-24.34;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.09;0.00;0.77;0.00;0.00;0.00;0.00;1.85;0.00;0.00;0.73;0.00;0.00;0.00;4.81;0.00;16.83;0.00;0.00;0.00;0.00;70.49;4.40;0.00;0.36;0.00;0.00;25.41;0.00;0.00;2.36;0.00;0.00;0.00;1.64;1.20;1.81;28.28;18.72;19.91;69.91;24.34;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.09;0.00;0.76;0.00;0.00;0.00;0.00;1.81;0.00;0.00;0.73;0.00;0.00;0.00;12.03;0.00;16.25;0.00;0.00;0.00;0.00;43.00;4.30;0.00;0.36;0.00;0.00;15.24;0.00;-0.00
370.00;-1.20;-1.29;-20.65;-12.00;-14.12;-21.33;0.00;0.00;0.00;0.00;0.00;0.00;1.21;0.00;0.00;0.06;0.00;0.67;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.46;0.00;0.00;0.00;1.63;0.00;17.17;0.00;0.00;0.00;0.00;70.49;11.30;0.00;0.23;0.00;0.00;4.73;0.00;0.00;2.16;0.00;0.00;0.00;1.29;1.20;1.29;20.65;12.00;14.12;49.26;21.33;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;0.06;0.00;0.66;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.46;0.00;0.00;0.00;4.06;0.00;16.59;0.00;0.00;0.00;0.00;43.00;11.05;0.00;0.23;0.00;0.00;2.84;0.00;-0.00
371.00;-2.40;-0.52;-26.28;-9.03;-16.41;-21.88;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.02;0.00;0.75;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.20;0.00;0.00;0.00;2.48;0.00;20.78;0.00;0.00;0.00;0.00;70.49;10.23;0.00;0.10;0.00;0.00;10.50;0.00;0.00;1.99;0.00;0.00;0.00;1.39;2.40;0.52;26.28;9.03;16.41;54.64;21.88;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.02;0.00;0.73;0.00;0.00;0.00;0.00;0.52;0.00;0.00;0.20;0.00;0.00;0.00;6.20;0.00;20.07;0.00;0.00;0.00;0.00;43.00;10.01;0.00;0.10;0.00;0.00;6.30;0.00;-0.00
372.00;-2.00;-1.03;-23.40;-7.51;-14.48;-21.87;0.00;0.00;0.00;0.00;0.00;0.00;2.02;0.00;0.00;0.00;0.00;0.86;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.01;0.00;0.00;0.00;1.13;0.00;21.30;0.00;0.00;0.00;0.00;70.49;11.11;0.00;0.00;0.00;0.00;6.02;0.00;0.00;1.80;0.00;0.00;0.00;1.31;2.00;1.03;23.40;7.51;14.48;48.42;21.87;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.85;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.01;0.00;0.00;0.00;2.82;0.00;20.58;0.00;0.00;0.00;0.00;43.00;10.86;0.00;0.00;0.00;0.00;3.61;0.00;-0.00
373.00;-0.80;-0.77;-14.04;-7.79;-9.50;-18.88;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;2.88;0.00;0.00;0.00;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.53;0.00;0.00;0.00;0.00;55.14;9.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.58;0.00;0.00;0.00;0.94;0.80;0.77;14.04;7.79;9.50;32.90;18.88;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;2.83;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.03;0.00;0.00;0.00;0.00;33.64;9.50;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
374.00;-2.80;-0.26;-24.73;-8.39;-15.41;-18.44;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;0.54;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;3.23;0.00;17.25;0.00;0.00;0.00;0.00;70.49;14.28;0.00;0.00;0.00;0.00;2.43;0.00;0.00;0.85;0.00;0.00;0.00;1.25;2.80;0.26;24.73;8.39;15.41;51.59;18.44;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;0.53;0.00;0.00;0.00;0.00;0.26;0.00;0.00;0.00;0.00;0.00;0.00;8.07;0.00;16.66;0.00;0.00;0.00;0.00;43.00;13.96;0.00;0.00;0.00;0.00;1.46;0.00;-0.00
375.00;-2.40;-1.29;-27.27;-8.64;-16.84;-18.01;0.00;0.00;0.00;0.00;0.00;0.00;2.42;0.00;0.00;0.00;0.00;0.98;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;4.67;0.00;16.15;0.00;0.00;0.00;0.00;70.49;14.47;0.00;0.00;0.00;0.00;4.49;0.00;0.00;0.71;0.00;0.00;0.00;1.28;2.40;1.29;27.27;8.64;16.84;56.44;18.01;0.00;0.00;0.00;0.00;0.00;0.00;2.40;0.00;0.00;0.00;0.00;0.96;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;11.67;0.00;15.60;0.00;0.00;0.00;0.00;43.00;14.15;0.00;0.00;0.00;0.00;2.70;0.00;-0.00
376.00;-1.60;-1.03;-16.36;-7.77;-10.75;-17.70;0.00;0.00;0.00;0.00;0.00;0.00;1.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.24;0.00;16.31;0.00;0.00;0.00;0.00;61.88;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.46;0.00;0.00;0.00;1.06;1.60;1.03;16.36;7.77;10.75;37.52;17.70;0.00;0.00;0.00;0.00;0.00;0.00;1.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.61;0.00;15.75;0.00;0.00;0.00;0.00;37.75;10.75;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
377.00;-0.80;-1.29;-18.30;-7.77;-11.80;-15.81;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.00;0.00;0.00;0.00;0.00;0.00;1.64;0.00;14.72;0.00;0.00;0.00;0.00;60.15;12.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.46;0.00;0.00;0.00;1.03;0.80;1.29;18.30;7.77;11.80;39.97;15.81;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.29;0.00;0.00;0.00;0.00;0.00;0.00;4.09;0.00;14.22;0.00;0.00;0.00;0.00;36.69;11.80;0.00;0.00;0.00;0.00;0.00;0.00;-0.00
378.00;-2.80;-0.77;-28.00;-8.23;-17.13;-17.00;0.00;0.00;0.00;0.00;0.00;0.00;2.82;0.00;0.00;0.00;0.00;1.80;0.00;0.00;0.00;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;5.61;0.00;14.46;0.00;0.00;0.00;0.00;70.49;16.70;0.00;0.00;0.00;0.00;1.34;0.00;0.00;0.46;0.00;0.00;0.00;1.23;2.80;0.77;28.00;8.23;17.13;56.93;17.00;0.00;0.00;0.00;0.00;0.00;0.00;2.80;0.00;0.00;0.00;0.00;1.76;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;14.03;0.00;13.96;0.00;0.00;0.00;0.00;43.00;16.33;0.00;0.00;0.00;0.00;0.81;0.00;-0.00
